id,username,created_at,lng,lat,text
1.51758E+18,maiab,Fri Apr 22 19:18:37 +0000 2022,-120.882482,47.273022,"this is awesome - rejecting people in any context (hiring, investing, romantically) can be so anxiogenic that peopl… https://t.co/L9n2nBYNKQ"
1.51758E+18,ItsMeKevs19XX,Fri Apr 22 19:18:37 +0000 2022,-80.084212,26.6170285,Southside dropped Hold My Heat with Trav n Future but let's be honest like that was indeed Travs song ft Future n Southside lol
1.51758E+18,testgeo2021,Fri Apr 22 19:18:37 +0000 2022,-119.3066075,37.2691755,TEST_GEO_Hierarchy: ff69dc66-84a7-4a07-b891-6127cf91072e
1.51758E+18,WenLambo6,Fri Apr 22 19:18:37 +0000 2022,-82.672903,27.7957195,@iamsheftali Me to lmao 🤣 late night concerts ahead need power for
1.51758E+18,XO_KFF,Fri Apr 22 19:18:38 +0000 2022,-118.4119065,34.0207895,@ceydaxotwod Dude it’s the most comfiest hoodie EVER! We got free ones at the Dawn fm karaoke party 🤍
1.51758E+18,rksimonlaw,Fri Apr 22 19:18:38 +0000 2022,-80.1329625,25.8169655,"@7inchart A fantastic album, and a stellar tour. Very fond memories."
1.51758E+18,jay_schiavone,Fri Apr 22 19:18:38 +0000 2022,-73.1302635,41.4167675,@jwpnfld @BKopernikus Sorry for my sarcasm.
1.51758E+18,aggietfxc,Fri Apr 22 19:18:38 +0000 2022,-97.110536,31.555564,We’re underway at the Michael Johnson Invitational. #GigEm https://t.co/F6NugeVm5m
1.51758E+18,chadenelsen,Fri Apr 22 19:18:38 +0000 2022,-117.7751835,33.547673,Thanks to @OCCoastkeeper for hosting this important discussion. Decommissioning is complex and the current regulati… https://t.co/pNS0wiVxYX
1.51758E+18,AnaRamo72160504,Fri Apr 22 19:18:38 +0000 2022,-92.4367735,38.3045585,@SoccerOHSGirls Is Neosho good
1.51758E+18,rickywarwick,Fri Apr 22 19:18:38 +0000 2022,-118.399639,34.0824965,"Blood, Fire &amp; Love… who’s coming ? Tickets on sale now… links below ..Dover Booking Hall: https://t.co/LuM95f0trR… https://t.co/c0T0NnEtKV"
1.51758E+18,Directhim,Fri Apr 22 19:18:39 +0000 2022,-87.7899005,41.8871295,@SinaiNot @JoyTaylorTalks @TheHerd Never late 🤣🐐
1.51758E+18,tcarp1616,Fri Apr 22 19:18:39 +0000 2022,-83.986413,35.7261815,@robertrknight @WesfromF I just want people voting that have skin in the game
1.51758E+18,jessdomonique,Fri Apr 22 19:18:38 +0000 2022,-118.4119065,34.0207895,Petition to allow sl*nder only 1 buildup per song lmao
1.51758E+18,prettitrace_,Fri Apr 22 19:18:39 +0000 2022,-75.117998,40.0048655,Whaaaat
1.51758E+18,pacoccino,Fri Apr 22 19:18:39 +0000 2022,-72.4511725,43.8717565,"@NWSBurlington are there any records for average wind speeds? Anecdotally, it seems like both the winter and so far… https://t.co/BcQ9iyZJfd"
1.51758E+18,jkitstonyxtam,Fri Apr 22 19:18:39 +0000 2022,-97.1147705,33.2024955,Lol league players are still incels
1.51758E+18,reedus_lover528,Fri Apr 22 19:18:39 +0000 2022,-90.5044675,37.8404955,@LeenaMahtani @Havenlust @dreamer3dn Yummy 😋
1.51758E+18,DrBryantND,Fri Apr 22 19:18:39 +0000 2022,-118.4119065,34.0207895,"If you haven’t listened to Ep. 3, listen here: https://t.co/Bf3TtBA0fH#acne #adultacne #hormonalacne https://t.co/g8tRGZMZ5i"
1.51758E+18,dlascoskie,Fri Apr 22 19:18:39 +0000 2022,-96.835249,33.1501395,@TaylorMadeGolf 75 at Brackenridge Park GC in San Antonio. https://t.co/BR3aqZMCYM
1.51758E+18,HON9CHO,Fri Apr 22 19:18:40 +0000 2022,-83.1738665,32.6782075,@thefreeknd my fault lmaooooo
1.51758E+18,dopeitssammmm,Fri Apr 22 19:18:40 +0000 2022,-122.3306025,47.614817,Ain’t no one wanna hear/listen to your speech.
1.51758E+18,JacobWischoff,Fri Apr 22 19:18:40 +0000 2022,-122.627242,47.5194215,@SNFonNBC All of the players for the Buffalo Bills from 1990 - 1993.  They should have one them all.  It’s coming soon though.
1.51758E+18,Cabe1Stacey,Fri Apr 22 19:18:40 +0000 2022,-81.0963155,29.289812,@jrsupremacy @KriegerPride Washington Sprite would be a good game vs Barsa.
1.51758E+18,AsherHBaron,Fri Apr 22 19:18:40 +0000 2022,-73.9685415,40.780709,It truly is one of my greatest creations of all timeJust A Painting@BrandonColon09 https://t.co/7D4fgOGd85
1.51758E+18,kudosdunce,Fri Apr 22 19:18:40 +0000 2022,-73.9487755,40.655138,@soapyhadid all of us with you
1.51758E+18,BMatteau,Fri Apr 22 19:18:40 +0000 2022,-70.9075225,42.515052,@penfaulkner @rabihalameddine Congratulations! 🎂🎉
1.51758E+18,PhillyPartTwo,Fri Apr 22 19:18:41 +0000 2022,-77.604684,41.1179365,@Hertz I responded
1.51758E+18,three3_the,Fri Apr 22 19:18:41 +0000 2022,-118.591093,34.1083185,"Happy earth day, although every day should truly be “earth day.” With our rewards token and ecosystem we are tryi… https://t.co/6oLANCI1NT"
1.51758E+18,pagood5,Fri Apr 22 19:18:41 +0000 2022,-78.7493365,42.8394075,Being pro life apparently does not extend to feeding hungry kids.
1.51758E+18,Bigdaddy6034,Fri Apr 22 19:18:42 +0000 2022,-89.5694915,44.900818,@nbc15_madison From the looks of this one that was a strong will deputy
1.51758E+18,HeatherMarie724,Fri Apr 22 19:18:42 +0000 2022,-74.419331,40.4292275,Jason @jasonmanns #spnnj #njcon https://t.co/bf07iRHqJs
1.51758E+18,Kirk70937422,Fri Apr 22 19:18:42 +0000 2022,-82.506284,28.0170115,@CindyVrad If I found a suitable housewife
1.51758E+18,FrKeithC,Fri Apr 22 19:18:42 +0000 2022,-74.466483,40.5517695,"On to RU game #2, @RutgersBaseball vs Iowa.  #GoRU https://t.co/okkVpGLXz1"
1.51758E+18,undrlnd,Fri Apr 22 19:18:42 +0000 2022,-117.851089,33.842863,"Happy #EarthDay2022 Love,#Undrlnd #Lopezing#Kontosing#Poseying#Peavying#Crawfording #SFGiants https://t.co/727pAVaaEp"
1.51758E+18,SHB6964,Fri Apr 22 19:18:42 +0000 2022,-73.9685415,40.780709,"Lots of fresh signed copies of #AaronBlabey’s beloved classics #TheBadGuys, #PigThePug, and #ThelmaTheUnicorn at Bo… https://t.co/pR4o6vHZby"
1.51758E+18,GerardUht,Fri Apr 22 19:18:43 +0000 2022,-71.0887125,42.3136695,"@diligentsesame I would see it 10x more times, buuut will be outta town this weekend :( If you don’t end up going — letsgoooooo!!! 😋"
1.51758E+18,tmj_van_sales,Fri Apr 22 19:18:43 +0000 2022,-122.9791912,49.2006349,"Want to work at United Rentals? We're hiring in Burnaby, BC, Canada! Click the link in our bio for details on this… https://t.co/TeRxIFrXw7"
1.51758E+18,MoonBootsMusic,Fri Apr 22 19:18:43 +0000 2022,-73.8311875,40.6708795,"Houston I have a show tonight! Excited to play Bauhaus again, it’s a very fine house 😁 https://t.co/31gsUdBNms"
1.51758E+18,DaddyRolleda1,Fri Apr 22 19:18:43 +0000 2022,-118.131964,34.17731,@LBSamuelsson @Cyber_Trout @LawDogStrikes @Darth_Zeppelin @JoshuaFritts2 @RpgMatch @Warlockdnd @redwyrmofficial… https://t.co/CsffduZKEU
1.51758E+18,tmj_sjc_util,Fri Apr 22 19:18:43 +0000 2022,-121.5682751,37.0057816,"Want to work at Cintas Corporation? We're hiring in #Gilroy, CA! Click for details https://t.co/BT5Y7W3rd9 #cintasjobs"
1.51758E+18,larney20,Fri Apr 22 19:18:43 +0000 2022,-86.1453205,39.5830385,@PurdueBurner @JeremyAnder199 Dude this is you all day long! Be a fan quit being so freaking soft.
1.51758E+18,nolimitrobtv,Fri Apr 22 19:18:43 +0000 2022,-82.3302695,29.6731715,if we’re being honest it’s most likely uzi ! 🦦
1.51758E+18,DillonDiaz11,Fri Apr 22 19:18:43 +0000 2022,-115.038337,36.006256,If you like it put a vote on it! It would make us both very happy to bring home this award! 💋https://t.co/W7tHkGJFgM
1.51758E+18,davne,Fri Apr 22 19:18:44 +0000 2022,-123.069594,49.267159,@five15design @RyanVoutilainen @mattsekeres Now I’m home….#CommerialDrive https://t.co/5tz1iX6FOm
1.51758E+18,mirdazzle,Fri Apr 22 19:18:44 +0000 2022,-116.399697,43.6120725,I’m both 😭
1.51758E+18,wurfbaumamy1,Fri Apr 22 19:18:44 +0000 2022,-73.900329,41.7919415,@thirdking0208 @Fedupmomz I certainly do! The guys a huge pervert and I don’t believe Ashley didn’t know that. She… https://t.co/bxQT0SdhtT
1.51758E+18,BlkRichGirlNFT,Fri Apr 22 19:18:45 +0000 2022,-87.823913,41.963744,@Izzyalright I’m not going to get started! The watermelons are the worse!!
1.51758E+18,Brando_Mitchell,Fri Apr 22 19:18:45 +0000 2022,-82.0805,26.4396,"Never gets old. @ Sanibel, Florida https://t.co/Bk8M784OpK"
1.51758E+18,oratorwilkes,Fri Apr 22 19:18:45 +0000 2022,-117.0226945,38.502147,@daveweisberger1 @thehill @BarackObama Group think https://t.co/S42IzEwZcM
1.51758E+18,_BrittTheShit,Fri Apr 22 19:18:45 +0000 2022,-84.433106,33.7671945,Im def coming back to the Midwest for the Taste of Chicago 🤤
1.51758E+18,CirdecSongs,Fri Apr 22 19:18:46 +0000 2022,-87.732013,41.8335845,"@Latina_Schatje Based on what I’ve had to see, yeah."
1.51758E+18,TMobileArena,Fri Apr 22 19:18:45 +0000 2022,-115.178158,36.102748,#OnThisDay in 2017: @JohnMayer brought #TheSearchForEverything World Tour to Vegas for one incredible night. Who re… https://t.co/IQgUk5tMJI
1.51758E+18,jayzawaski,Fri Apr 22 19:18:46 +0000 2022,-87.7890205,41.6650525,"The reality is that I’m finding fewer and fewer movies I want to watch on Netflix, and when I can’t make up my mind… https://t.co/XS6rG5mLkc"
1.51758E+18,Drew40683012,Fri Apr 22 19:18:46 +0000 2022,-75.117998,40.0048655,@amongdareal @jusblaze_513 @Zaknoble @Mo_Cheese15 Everyone with eyes knows Joel Embiid is the better basketball pla… https://t.co/vuDVXuOAHB
1.51758E+18,geraldwolfe1,Fri Apr 22 19:18:46 +0000 2022,-77.604684,41.1179365,"@realchadstenzel @HarperAgency They didn’t schedule this one.  It was originally scheduled 3 years ago, and resched… https://t.co/Y4Ulb6QFKm"
1.51758E+18,511nyCNY,Fri Apr 22 19:18:46 +0000 2022,-76.071169,43.049873,Cleared: Construction on #BRIDGEST Both directions from Erie Blvd E. to Butternut Drive
1.51758E+18,511nyWNY,Fri Apr 22 19:18:46 +0000 2022,-78.683161,42.659524,Cleared: Construction on #NY240 Both directions from STANFIELD RD to Town of Aurora; Town of Colden Line
1.51758E+18,jpep20,Fri Apr 22 19:18:46 +0000 2022,-75.117998,40.0048655,@CCres_26 But I love you so much bro 😢 let’s write a nasty letter to the website lol
1.51758E+18,511nyAlbany,Fri Apr 22 19:18:46 +0000 2022,-73.9929,42.828798,Cleared: Construction on #I890 WB at Exit 1B - I-90
1.51758E+18,6BONECRUSHER3,Fri Apr 22 19:18:46 +0000 2022,-111.931711,34.1682535,@fo_duece Problem is nfl has got everyone playing 4 down football
1.51758E+18,theRandySEA,Fri Apr 22 19:18:47 +0000 2022,-123.1308365,49.1742415,"@CryptoHipposNFT @LegendsAtlantis 💨 Tag, you're it!@Babydikk@KemperrNFT @Jim_10128"
1.51758E+18,511nyRochester,Fri Apr 22 19:18:47 +0000 2022,-76.96333,42.875877,Cleared: Construction on #NY5 Both directions from Geneva City; Seneca-Ontario County Line to Town of Tyre; Town of… https://t.co/YEJ7bTukqe
1.51758E+18,TheEtsaw,Fri Apr 22 19:18:47 +0000 2022,-77.604684,41.1179365,There is #OnlyOneEarth #EarthDay2022 gives us an opportunity to highlight the need for urgent action to protect o… https://t.co/JZvqbAVnhf
1.51758E+18,511nyAlbany,Fri Apr 22 19:18:47 +0000 2022,-73.57593,43.098684,Cleared: Construction on #FERRYST Both directions at SCHUYLER ISLAND DR
1.51758E+18,iBolt07,Fri Apr 22 19:18:47 +0000 2022,-82.5670075,35.5390725,@KabbaBlahBlah I haven't thought about this in a minute xD
1.51758E+18,WildWhalesVan,Fri Apr 22 19:18:47 +0000 2022,-123.1204,49.2819,"Just posted a photo @ Vancouver, British Columbia https://t.co/tRltznTECF"
1.51758E+18,511nyRochester,Fri Apr 22 19:18:47 +0000 2022,-77.547239,43.143209,Cleared: Construction on #I490 at I-590
1.51758E+18,511nyAlbany,Fri Apr 22 19:18:47 +0000 2022,-73.813442,42.688561,Cleared: Construction on #I90 WB from Exit 3; State Office Campus to Exit 2; Washington Avenue
1.51758E+18,DavidJa65928826,Fri Apr 22 19:18:47 +0000 2022,-92.98653,45.5041555,@thejessicadrake Yummy baby !
1.51758E+18,511nyRochester,Fri Apr 22 19:18:47 +0000 2022,-77.67622,43.206496,Cleared: Construction on #NY390 SB from Ridge Road  West; NY 104 to Exit 22 - Lexington Avenue
1.51758E+18,LostInThaClouds,Fri Apr 22 19:18:47 +0000 2022,-87.744706,42.0341165,I need shrooms to watch this movie
1.51758E+18,BlogVintageInn,Fri Apr 22 19:18:47 +0000 2022,-79.2725695,43.629311,@DollyMarlowe Easy! Tequila makes her clothes fall off by Joe Nichols 🤣 https://t.co/JkmkBmRNdO
1.51758E+18,5GoneBadd,Fri Apr 22 19:18:47 +0000 2022,-97.552161,35.4828435,@brehall_ happy G day 🖤 🥂
1.51758E+18,Scamron_Giles,Fri Apr 22 19:18:47 +0000 2022,-73.9685415,40.780709,@MoneyBaggYerrrr “Y’all might wanna contact PETA”
1.51758E+18,SlowTimeProf,Fri Apr 22 19:18:47 +0000 2022,-118.112691,34.12821198,Water on stone... time.... always a joy to stroll #chinesegarden at the #huntingtonlibrary @ The Huntington Library… https://t.co/BSjhejbw2Z
1.51758E+18,511nyRochester,Fri Apr 22 19:18:47 +0000 2022,-77.68337,43.178414,Cleared: Construction on #NY390 NB from Exit 22 - Lexington Avenue to Ridge Road  West; NY 104
1.51758E+18,MoWalstrum,Fri Apr 22 19:18:47 +0000 2022,-80.636559,28.660617,"My #Falcon9 photos were a bit meh, yesterday. But, I did see an amazing morning sky. And a bazillion Portuguese M… https://t.co/Djt66ryRi5"
1.51758E+18,ayeeequee,Fri Apr 22 19:18:48 +0000 2022,-97.011168,32.655678,@HendaRocks 🤣😭 love youuu! I just be thinking like damn I wanna be slim too 😭😭🤣🤣🤣
1.51758E+18,VeronicaDw514,Fri Apr 22 19:18:48 +0000 2022,-86.1324485,39.9632495,@WholeWheatPete Some more yuji and gojo moments .. Hehe 🤣🤣🤣 https://t.co/PeerkFFZY7
1.51758E+18,TheRealForno,Fri Apr 22 19:18:48 +0000 2022,-93.40129,45.116377,All-time great entrance https://t.co/qQUKpR76OH
1.51758E+18,litlove71,Fri Apr 22 19:18:48 +0000 2022,-118.9457615,34.821702,@GilliamReport @GrudgingSignup @AdamBojak 5...lies about Fetterman because I’ve invested the time the incident thor… https://t.co/Dc98IqxRLf
1.51758E+18,PPATZER,Fri Apr 22 19:18:48 +0000 2022,-89.2665075,39.7393005,@FletchMatlock I salute your efficiency.
1.51758E+18,erikinthebakery,Fri Apr 22 19:18:48 +0000 2022,-122.1757435,47.4069405,@DanAmrich Starter words for the win! It also happened to be a word that I think about a lot!Wordle 307 3/6⬛⬛🟩⬛⬛🟩⬛🟨⬛🟩🟩🟩🟩🟩🟩
1.51758E+18,A_Lefty_Gamer,Fri Apr 22 19:18:48 +0000 2022,-95.763763,30.207071,I just had a feeling #MarjorieTaylorGreene was gonna pull a Kyle Rittenhouse https://t.co/gBLqeT2BTd
1.51758E+18,caffeinecrossx,Fri Apr 22 19:18:49 +0000 2022,-90.011008,29.982601,@mothmaxx Idk what this is in reference to but yeah
1.51758E+18,511NY,Fri Apr 22 19:18:49 +0000 2022,-74.3954,40.444628,Cleared: Construction on #NJ18 SB at North of CR 606/Milltown Rd
1.51758E+18,eddie_raider714,Fri Apr 22 19:18:49 +0000 2022,-117.815428,34.000937,@DPBz_74 Lmao I hate you😂
1.51758E+18,JMattWeaver,Fri Apr 22 19:18:49 +0000 2022,-80.883981,35.410351,@CassieFambro @PasteMagazine They might have got me.
1.51758E+18,Madsonovich,Fri Apr 22 19:18:49 +0000 2022,-118.4119065,34.0207895,"@BBCWorld Well, duh. Not now."
1.51758E+18,mrwhtechocolate,Fri Apr 22 19:18:49 +0000 2022,-86.6807375,32.576227,$sqqq call was good surprisingly... 100%. I'll take it. Wasn't much but atleast I didn't lose
1.51758E+18,gabi_runs,Fri Apr 22 19:18:49 +0000 2022,-95.465968,30.16106,Bike has been dropped off 🥹I think I I’m ready for tomorrow 😱😬@quintanarootri  @IRONMANtri https://t.co/CO0JdBd9a9
1.51758E+18,kleavittnh,Fri Apr 22 19:18:50 +0000 2022,-70.763347,43.015361,Terribly sad news for our state. I had the honor of learning from John when working in the @WMUR9 Newsroom. He wa… https://t.co/kVmgXKR33F
1.51758E+18,CySUballz,Fri Apr 22 19:18:50 +0000 2022,-93.262212,44.860626,Screw this  Midwest nice crap. We come to do you harm. #cf97  https://t.co/1leLHUwnUC
1.51758E+18,YungJuiceFly,Fri Apr 22 19:18:50 +0000 2022,-84.433106,33.7671945,Hope u can find someone to love u better than I did.
1.51758E+18,Flickzs,Fri Apr 22 19:18:50 +0000 2022,-80.594768,34.261688,@Garfieldisdoc I also hate the players that say if we are playing this map I’m leaving the match
1.51758E+18,_tattooedbae,Fri Apr 22 19:18:50 +0000 2022,-97.754724,30.3233455,Bad bunny and aventura song go so hardddd🤤💖
1.51758E+18,oliverkramer,Fri Apr 22 19:18:50 +0000 2022,-87.732013,41.8335845,@VailshireCap How about the ESG narrative picking up and spotlight on bitcoin miners? Full disclosure I own $HUT
1.51758E+18,MrChadClarke,Fri Apr 22 19:18:50 +0000 2022,-77.2369685,38.8051145,"Real ones can think of Will Smith getting slimed every year, and pulling others on stage to get slimed with him. 😆"
1.51758E+18,Lexx__Bee,Fri Apr 22 19:18:50 +0000 2022,-76.362276,37.0508965,I will go horse back riding on a beach with clear water at some point this year. Mark my words !
1.51758E+18,shinlad,Fri Apr 22 19:18:50 +0000 2022,-79.9806895,40.431389,Well now I'm just curious who is LGBTQ in the movie
1.51758E+18,TTUSportsMed,Fri Apr 22 19:18:50 +0000 2022,-97.2859135,32.7799665,Good Luck to Ajai &amp; our tennis teams as they compete for #big12s 🎾 https://t.co/fWF8OuS6kl
1.51758E+18,TBarbsro,Fri Apr 22 19:18:50 +0000 2022,-81.2487865,42.9488405,https://t.co/G9pD0Nzmrd get the shot or the St. Peter won't let you in. They are trying to deny this.
1.51758E+18,byron_leftwich,Fri Apr 22 19:18:50 +0000 2022,-71.2574105,41.5862445,"@weednaps_ @SullyBusiness I have no clue at all, I don’t work in that industry, I’m just trying to argue with peopl… https://t.co/HPyPBIkfWT"
1.51758E+18,lavanideadd,Fri Apr 22 19:18:50 +0000 2022,-118.4119065,34.0207895,Not this
1.51758E+18,zoranatheparana,Fri Apr 22 19:18:50 +0000 2022,-111.88024,40.688518,@MsUniKitty @slcsadbitch Let’s take over the complex ❤️
1.51758E+18,CinemaMack,Fri Apr 22 19:18:51 +0000 2022,-78.7646315,43.0091165,@DougCarlin2006 The French Connection
1.51758E+18,cutelulfeet,Fri Apr 22 19:18:51 +0000 2022,-115.223125,36.232915,I love the rain
1.51758E+18,heyVickee,Fri Apr 22 19:18:51 +0000 2022,-98.5406515,29.417501,Think I know what ima get ericka for Mother’s Day 🤔🤔
1.51758E+18,Smores_Delore,Fri Apr 22 19:18:52 +0000 2022,-118.006657,33.8527355,@wangbiz88 Actually yeah haha. That's probably why I like it.
1.51758E+18,sfopenhole,Fri Apr 22 19:18:52 +0000 2022,-82.707778,27.8610145,@iLikeItHuge Just the right size to stretch Daddy's hole
1.51758E+18,johnydelvar,Fri Apr 22 19:18:52 +0000 2022,-80.1386455,26.251895,The male version of a BBL Bro gon humble all the bald head 👩🏾‍🦲 females who turned him down before 🤣😂
1.51758E+18,SavedByGraceAZ,Fri Apr 22 19:18:52 +0000 2022,-112.379447,33.6466545,"@GilliesKris1 @ashleyxxdancer EXACTLY!!! Teamwork makes the dream work! If a marriage (relationship) fails, it’s be… https://t.co/1B19mKQR0v"
1.51758E+18,jsmfforg,Fri Apr 22 19:18:52 +0000 2022,-77.0143985,38.898603,"Many thanks to the volunteers, working hard here, from SHARE Food Network at Blessed Sacrament, for a great monthly… https://t.co/icHhNLqlvU"
1.51758E+18,Aspasia_1,Fri Apr 22 19:18:52 +0000 2022,-73.984401,40.772742,Conductor Nimrod David Pfeffer and a dream cast for “Le Nozze di Figaro” take their curtain call for last night’s f… https://t.co/OKKYqel4fd
1.51758E+18,NFTMansa,Fri Apr 22 19:18:53 +0000 2022,-95.4464865,29.838495,"Question: how much of etherums gas fees are generated from the mint, sale, transfer and burning of NFTs?"
1.51758E+18,flicklix,Fri Apr 22 19:18:53 +0000 2022,-87.9672925,43.0567225,Here for Christine and Chelsea supremacy on this season of #SellingSunset
1.51758E+18,tmj_TX_UTIL,Fri Apr 22 19:18:53 +0000 2022,-96.9960925,28.8066384,"If jobs with titles like ""Route Service Sales Representative - Sanis (4-day Workweek)"" sound appealing to you, foll… https://t.co/xNnwUNw3p8"
1.51758E+18,vegasdude83,Fri Apr 22 19:18:53 +0000 2022,-115.223125,36.232915,Desantis is making decisions that should lose him reelection but I don't think he believes their is a chance in hell that he loses
1.51758E+18,flicklix,Fri Apr 22 19:18:53 +0000 2022,-87.9672925,43.0567225,Iconic people’s names start with Ch
1.51758E+18,DrGregVR,Fri Apr 22 19:18:53 +0000 2022,-98.0050215,40.8667525,Here you go @AndrewMcEvoy15 https://t.co/wjxPF8Svtk
1.51758E+18,flicklix,Fri Apr 22 19:18:53 +0000 2022,-87.9672925,43.0567225,Rebranding myself as ChFélix
1.51758E+18,kinky_horror,Fri Apr 22 19:18:54 +0000 2022,-118.4119065,34.0207895,@CinemaMack @SethGreen Of corpse! 🥰
1.51758E+18,jpep20,Fri Apr 22 19:18:54 +0000 2022,-75.117998,40.0048655,@RecreationNati2 @FantasyLadder @The1Hudsonian @DanielleChiaro @NFL_TStrack @RotoHeatKraig @KellyInPhoenix… https://t.co/X3933mKY3D
1.51758E+18,tmj_cin_nursing,Fri Apr 22 19:18:53 +0000 2022,-84.1593818,39.6283928,"Interested in a job in #Centerville, OH? This could be a great fit: https://t.co/DDJjjXz6LE #Nursing"
1.51758E+18,IvanHug51576070,Fri Apr 22 19:18:54 +0000 2022,-79.420865,38.0033755,@leanne__mh Hi Leanne how are you doing this afternoon I'm doing great we got off work early today
1.51758E+18,DrLIreland,Fri Apr 22 19:18:53 +0000 2022,-76.5078085,37.090301,What a Fantastic Friday.  Today we wore Red to show our support for Military Children who had parents on deployment… https://t.co/L6RCuLoevt
1.51758E+18,RichardASalas3,Fri Apr 22 19:18:54 +0000 2022,-98.5406515,29.417501,@rickclem It's like she's mocking them.
1.51758E+18,SierraLache,Fri Apr 22 19:18:54 +0000 2022,-96.7617535,32.8198585,Let me clean up
1.51758E+18,truebluesue22,Fri Apr 22 19:18:54 +0000 2022,-93.249777,45.049967,My father said I could read anything I wanted to as long as I was reading. Still live reading
1.51758E+18,33Milner,Fri Apr 22 19:18:54 +0000 2022,-82.215119,41.400245,@_W1II_ Roids shouldn’t be in the league but I think that’s what I think people feel is like the “best version” of baseball
1.51758E+18,nickanami,Fri Apr 22 19:18:54 +0000 2022,-80.9688075,34.040213,@GayleJayda next dungeon show will be immaculate
1.51758E+18,VincentFloreani,Fri Apr 22 19:18:55 +0000 2022,-80.2333285,25.7823535,Great meeting today with the 'French Founders'. Incredible innovation and energy. Proving constantly that 'entrepre… https://t.co/lI4f9JW6wd
1.51758E+18,9696956q,Fri Apr 22 19:18:55 +0000 2022,-73.8494415,40.8503475,My friend said that my dancing videos were too few.😂 https://t.co/l7DSvtz2i2
1.51758E+18,NickCasey,Fri Apr 22 19:18:55 +0000 2022,-77.0143985,38.898603,The perfect shirt for walking through Walmart in the south https://t.co/kVvD7BW2HF
1.51758E+18,_leg3nd,Fri Apr 22 19:18:55 +0000 2022,-83.804475,27.698682,@ROCKYYY2021 i want both
1.51758E+18,avfergs,Fri Apr 22 19:18:56 +0000 2022,-76.593943,24.074967,Lmfaoo they mussy hear me getting ready
1.51758E+18,jackson_laury,Fri Apr 22 19:18:56 +0000 2022,-76.664269,39.20952,@wryteril I treated myself a vanilla ice coffee to wake me up. It was sweet and so delicious from Chick-fil-A!
1.51758E+18,doodybeardLIVE,Fri Apr 22 19:18:56 +0000 2022,-118.4119065,34.0207895,What WAS your favorite Saturday morning cartoon????
1.51758E+18,NaomiiStars,Fri Apr 22 19:18:56 +0000 2022,-122.4359785,37.7706565,@yourmmmfriend My whole arc: I'm baby.
1.51758E+18,LucyStoole,Fri Apr 22 19:18:57 +0000 2022,-87.732013,41.8335845,This is truly my dream
1.51758E+18,eldieadams,Fri Apr 22 19:18:57 +0000 2022,-91.4010085,30.937336,@Hemmingwaysrum @OccupyDemocrats Except that fact is a figment of your imagination.
1.51758E+18,TheRealLCB24,Fri Apr 22 19:18:57 +0000 2022,-122.0664725,37.715782,Please pass this on to anyone who may still think that there's no difference between the two political parties in t… https://t.co/0oScbeuTRe
1.51758E+18,BallinBenjamin,Fri Apr 22 19:18:57 +0000 2022,-111.795567,40.3782125,Hey @memgrizz.. You guys mind if I cheer for you the remainder of the season? Don’t think my mental health can take… https://t.co/05FSuJW0FP
1.51758E+18,WAisendgame,Fri Apr 22 19:18:57 +0000 2022,-80.1129035,26.533486,Awww yay!!
1.51758E+18,_GirlFromAtl,Fri Apr 22 19:18:57 +0000 2022,-95.4464865,29.838495,LMFAOOOOO I AM SCREAMING 😭
1.51758E+18,JediMaster315,Fri Apr 22 19:18:57 +0000 2022,-83.804475,27.698682,"@MarieGarnier813 @itseasters @JackPosobiec They don't police themselves, they have local police officers all ober p… https://t.co/JFiwL9WxWx"
1.51758E+18,juju_witdabeatz,Fri Apr 22 19:18:57 +0000 2022,-94.5592815,39.1000485,@DJCEEB_ iTunes but looking and trying to reorganize to just folders and ensure DropBox is syncing up to those folder directories eventually
1.51758E+18,Earl_Hopkins1,Fri Apr 22 19:18:58 +0000 2022,-97.754724,30.3233455,@PatrickACooley I got you!
1.51758E+18,foolinique,Fri Apr 22 19:18:58 +0000 2022,-118.4119065,34.0207895,@childishraebino @gr0ssalo Jack shit
1.51758E+18,JamesVPike,Fri Apr 22 19:18:58 +0000 2022,-80.8467855,35.209059,@TeamTrackhouse @BarrVisuals @Daniel_SuarezG @CommScope @TeamChevy @RichmondRaceway Would be very inclined to agree… https://t.co/CJo3OdSZav
1.51758E+18,ayeeequee,Fri Apr 22 19:18:58 +0000 2022,-97.011168,32.655678,@TemporaryFeelin I appreciate you T 💖
1.51758E+18,Dane_Decardeza,Fri Apr 22 19:18:58 +0000 2022,-82.77283,27.904263,We love wish list surprises. https://t.co/0bnCQSJqpg
1.51758E+18,MiamiPD,Fri Apr 22 19:18:58 +0000 2022,-80.2333285,25.7823535,Congratulations to all recipients!
1.51758E+18,NIOSanFrancisco,Fri Apr 22 19:18:58 +0000 2022,-122.4359785,37.7706565,@Reyna92Marco Love the plan my friend
1.51758E+18,NBETRAND1,Fri Apr 22 19:18:58 +0000 2022,-105.2426865,40.0239815,come join the family man @k_dorrell #HerdBoyz23 🦬🦬 https://t.co/BUnva514ux
1.51758E+18,DEEJAYSTICKO,Fri Apr 22 19:18:59 +0000 2022,-77.275953,18.1154075,Ja is a superstar sorry find a suitable replacement 🙄
1.51758E+18,aubsbunny,Fri Apr 22 19:18:59 +0000 2022,-97.754724,30.3233455,@mikNkookie PLS LET’S GO BACK https://t.co/DxWJSNqn8o
